,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
875,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,295.35748695980556,../data/output/857fb918c12c9337d109577f6fbb80fe71d6b56e.xml,Classicism,False,G major,"Sonatina Opus 36 No. 5, Opus 36
(1797)
 1. movement",4/4,[],,140.0,
876,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,321.7409790856335,../data/output/019cc8a97030e11aaab4aa82e85cf268e6772c13.xml,Classicism,False,D major,"Sonatina Opus 36 No. 6, Opus 36
(1797)
 1. movement",4/4,[],,140.0,
877,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,177.21107048820545,../data/output/ccfbce45e28795a53496b0ad425ad8192eec1627.xml,Classicism,False,G major,"Sonatina Opus 36 No. 5, Opus 36
(1797)
 3. movement",4/4,[],,121.0,
878,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,105.95576006105239,../data/output/a20d61f857f20f3dc37511250ebcddfec908c0e9.xml,Classicism,False,C major,"Sonatina Opus 36 No. 5, Opus 36
(1797)
 2. movement",4/4,[],,62.0,
879,"Clementi, 
 Muzio",http://www.piano-midi.de/clementi.htm,138.5147323020664,../data/output/dd188b830c37f59be125c77c88efc69ac3f07cbd.xml,Classicism,False,D major,"Sonatina Opus 36 No. 6, Opus 36
(1797)
 2. movement",4/4,[],,119.0,
880,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,418.0144164972236,../data/output/6687613eaf4a8b495fc34b6ea03f3cbb2b548fd7.xml,Romanticism,False,a minor,"Sonata C major, Opus 1
(1853)
 4. Movement",4/4,[],,200.0,
881,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,688.2803883698296,../data/output/043e38a0f12a30ae837949459a58ba751caa6568.xml,Romanticism,True,C major,"Sonata C major, Opus 1
(1853)
 1. Movement",4/4,[],,120.0,
882,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,285.8018637919074,../data/output/b302c648823667c110b38dab01d3b973b31e834d.xml,Romanticism,False,c minor,"Sonata C major, Opus 1
(1853)
 2. Movement",4/4,[],,81.0,
883,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,382.5011839448841,../data/output/5fde3db84ddda8d5fb48b7362d4a6f0e069e53a7.xml,Romanticism,False,C major,"Sonata C major, Opus 1
(1853)
 3. Movement",4/4,[],,146.0,
884,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,160.4025033345767,../data/output/9b8efe7d8abb14c92de7f5349ac896685f12ce31.xml,Romanticism,False,a minor,"7 Fantasia, Opus 116
(1892)
 No. 2 - Intermezzo",4/4,[],,73.0,
885,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,140.11981255038893,../data/output/85894da14d195bc01120b0086f7a8f4927098ce1.xml,Romanticism,False,E major,"7 Fantasia, Opus 116
(1892)
 No. 6 - Intermezzo",4/4,[],,79.0,
886,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,228.59050974220114,../data/output/392a728e8a0b9a3979713a7617ba75e8059c42b6.xml,Romanticism,False,b- minor,"3 Intermezzi, Opus 117
(1892)
 No. 2",4/4,[],,37.0,
887,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,276.9296850962269,../data/output/140d99b27f6df546a6462e2ad38ef06d0a446daf.xml,Romanticism,False,E- major,"3 Intermezzi, Opus 117
(1892)
 No. 1",4/4,[],,71.0,
888,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,173.6385788520356,../data/output/6114e0b5f2ac12c0736f25bc3206293b52e7fe58.xml,Romanticism,False,e minor,"7 Fantasia, Opus 116
(1892)
 No. 5 - Intermezzo",4/4,[],,80.0,
889,"Brahms, 
 Johannes",http://www.piano-midi.de/brahms.htm,293.41466826967815,../data/output/4972e86b2b1d7d0d5e60d806ff44b58e55ddddb1.xml,Romanticism,False,E- major,"4 Piano pieces, Opus 119
(1893)
 Rhapsodie",4/4,[],,111.0,
890,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,257.85525331676985,../data/output/0ccadf74a8756446aa9da840b0fab133fa88bf43.xml,Romanticism,False,c# minor,"Petite Suite
(1885)
 In the monastery",4/4,[],,73.0,
891,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,162.9671258591938,../data/output/eaa0dd8ea7f25bdd6d687d5d5917c09203c207e7.xml,Romanticism,False,F major,"Petite Suite
(1885)
 Intermezzo",4/4,[],,125.0,
892,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,158.38893126336825,../data/output/bf56591f9ec8ad17bc254425d09615eb2abbb9c8.xml,Romanticism,False,C major,"Petite Suite
(1885)
 Mazurka",4/4,[],,169.0,
893,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,93.51922075114386,../data/output/8bc6784625343472f9b16558062029c3b5126e7a.xml,Romanticism,False,C# major,"Petite Suite
(1885)
 Réverie",4/4,[],,63.0,
894,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,188.46447234666653,../data/output/077b3759187d2bf343da0f9fd9f5b1358e42e1d8.xml,Romanticism,False,C# major,"Petite Suite
(1885)
 Mazurka",4/4,[],,125.0,
895,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,110.32760776881456,../data/output/90eb60e9a6b236e50d7bcbdffe07468fa5ab22a4.xml,Romanticism,False,C# major,"Petite Suite
(1885)
 Serenade",4/4,[],,70.0,
896,"Bach, 
 Johann Sebastian",http://www.piano-midi.de/bach.htm,223.68311251782956,../data/output/9c27a6c30e8b022af57e9d31c434f25c3944f72e.xml,Baroque,False,C major,"The Well-Tempered Clavier Part I, BWV 846-869
(1722)
 Prelude and Fugue in C major BWV 846",4/4,[],,74.0,
897,"Bach, 
 Johann Sebastian",http://www.piano-midi.de/bach.htm,182.50724459267906,../data/output/1868aebcdc80b16659cee587d4b3bcce57abc5bf.xml,Baroque,False,c minor,"The Well-Tempered Clavier Part I, BWV 846-869
(1722)
 Prelude and Fugue in C minor BWV 847",4/4,[],,122.0,
898,"Borodin, 
 Alexander",http://www.piano-midi.de/borodin.htm,125.30853999786106,../data/output/b859b662432b8069416055e91d11e5f251ab7aa8.xml,Romanticism,False,F# major,"Petite Suite
(1885)
 Nocturne",4/4,[],,81.0,
899,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,107.36620034773235,../data/output/1e3c7f2a856dfd9e3e4d9163f5742eda152b1713.xml,Romanticism,False,G major,"Etudes, Opus 109 The Fountain",4/4,[],,59.0,
900,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,392.32554458873335,../data/output/d268d8eb1fb972c4fd0f493b05e0d4fd5b94fa28.xml,Classicism,False,c minor,"Sonata No. 5 C minor, Opus 10/1
(1798)
 1. Movement",4/4,[],,183.0,
901,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,387.99706262971836,../data/output/e776d4d76a2afac528517e6dc8e35c2e3aef0f96.xml,Classicism,True,A- major,"Sonata No. 5 C minor, Opus 10/1
(1798)
 2. Movement",4/4,[],,69.0,
902,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,68.17241113048584,../data/output/899002a129bdc74f54f209c5c3127f01dffaced1.xml,Romanticism,False,C major,"Etudes, Opus 109 Velocity",4/4,[],,125.0,
903,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,84.26862427534749,../data/output/2e02a7da8d54e0a71e04fd08ab1277b7a6929b5f.xml,Romanticism,False,C major,"Etudes, Opus 109 The pearls",4/4,[],,84.0,
904,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,89.3927697638332,../data/output/002847b55039931e420a45d698a667fc46ce33f7.xml,Romanticism,False,e minor,"Etudes, Opus 109 Agitato",4/4,[],,144.0,
905,"Bach, 
 Johann Sebastian",http://www.piano-midi.de/bach.htm,171.83085001405863,../data/output/079a261b9b64c2c455c2594f2509ee6f77c5278a.xml,Baroque,False,D major,"The Well-Tempered Clavier Part I, BWV 846-869
(1722)
 Prelude and Fugue in D major BWV 850",4/4,[],,139.0,
906,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,220.66884928395504,../data/output/6f111f9b88d4c0fa50209c8fb30a12c6638262f6.xml,Classicism,False,c minor,"Sonata No. 5 C minor, Opus 10/1
(1798)
 3. Movement",4/4,[],,204.0,
907,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,552.9160000277503,../data/output/d823e8c9c998091b2646675033de6b9e13870996.xml,Classicism,True,c minor,"Sonata No. 8 C minor
(Pathetique)
, Opus 13
(1799)
 1. Movement",4/4,[],,40.0,
908,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,79.22812509334857,../data/output/9517de9ae5ac5d748d424d141993235d04d2d926.xml,Romanticism,False,F major,"Etudes, Opus 109 Awaking in the woods",4/4,[],,158.0,
909,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,87.76868154330143,../data/output/ff9163c0d89e273b594a905c75a017bdec74b167.xml,Romanticism,False,g minor,"Etudes, Opus 109 The sylphs",4/4,[],,131.0,
910,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,105.48227356925757,../data/output/71435bf68ec2d7ac26f48f977497d213aefe961f.xml,Romanticism,True,D major,"Etudes, Opus 109 Spinning Song",4/4,[],,110.0,
911,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,78.83864120663172,../data/output/0bc42060c7717d778e8034f237bcf0b825f96d85.xml,Romanticism,False,d minor,"Etudes, Opus 109 Thunderstorm",4/4,[],,147.0,
912,"Burgmueller, 
 Friedrich",http://www.piano-midi.de/burgm.htm,76.21899185370535,../data/output/d623559cf03529992122f07dd70bf82994f8b798.xml,Romanticism,False,E- major,"Etudes, Opus 109 Separation",4/4,[],,133.0,
913,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,134.10430209033325,../data/output/b6ab0e7587adc3046e42a55d29c68ac1bc8999d8.xml,Romanticism,False,B- major,"5 Mazurkas, Opus 7
(1831)
 No. 1",4/4,[],,144.0,
914,"Balakirew, 
 Mili Alexejewitsch",http://www.piano-midi.de/balak.htm,497.8383914956766,../data/output/2faf55de29b21320b38ded773890366e2584ec46.xml,Romanticism,False,F# major,"Islamej
(Oriental fantasia)

(1869)
 Islamej",4/4,[],,129.0,
915,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,159.4617658982794,../data/output/6b4927575e402825b05f9b397cd90c4d3aeeba98.xml,Romanticism,False,a minor,"5 Mazurkas, Opus 7
(1831)
 No. 2",4/4,[],,144.0,
916,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,110.08623808370717,../data/output/6308f936a56873d1494e4dac2a1c65db27fe31db.xml,Romanticism,False,C major,"Etudes, Opus 10
(1832)
 No. 1",4/4,[],,174.0,
917,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,401.65579224160894,../data/output/10a9f684cff7a4b47bc3e075e1396e784a830775.xml,Classicism,False,B- major,"Sonata No. 11 Bb major, Opus 22
(1800)
 1. Movement",4/4,[],,141.0,
918,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,370.04966472964827,../data/output/19a804340701297d68c4d974e98970580283a275.xml,Classicism,False,c# minor,"Sonata No. 14 C# minor
(Moonlight)
, Opus 27/2
(1801)
 1. Movement",4/4,[],,49.0,
919,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,184.1915161627011,../data/output/420856147318ab015762ac5e4b488519f208d156.xml,Classicism,False,B- major,"Sonata No. 11 Bb major, Opus 22
(1800)
 3. Movement",4/4,[],,111.0,
920,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,257.92138266763345,../data/output/fbdc0212e6484270cdb3a0dd848740e6e097d5f9.xml,Classicism,False,c minor,"Sonata No. 8 C minor
(Pathetique)
, Opus 13
(1799)
 3. Movement",4/4,[],,207.0,
921,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,305.9023777065791,../data/output/254f107897efc490c002ec20c1f11b438955af20.xml,Classicism,False,A- major,"Sonata No. 8 C minor
(Pathetique)
, Opus 13
(1799)
 2. Movement",4/4,[],,27.0,
922,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,284.4476376510442,../data/output/93fa9aa48753a61da8a80fde08a480efbcfd9e64.xml,Classicism,True,B- major,"Sonata No. 11 Bb major, Opus 22
(1800)
 4. Movement",4/4,[],,86.0,
923,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,325.0701484848024,../data/output/9c7056f8d39ba0a9d61c54fc01b701bc7aa9a24c.xml,Classicism,False,E- major,"Sonata No. 11 Bb major, Opus 22
(1800)
 2. Movement",4/4,[],,65.0,
924,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,124.23009521551162,../data/output/e81c33d7a365b3535dc403c1532f4d69df835eb6.xml,Classicism,False,C# major,"Sonata No. 14 C# minor
(Moonlight)
, Opus 27/2
(1801)
 2. Movement",4/4,[],,210.0,
925,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,91.36982049042153,../data/output/2161d3f17e74c82e9c64ac7f5681edbcf0876dc2.xml,Romanticism,False,F# major,"Etudes, Opus 10
(1832)
 No. 5 - Black Key",4/4,[],,116.0,
926,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,145.60311612315462,../data/output/80de28d4b246c89b1aa05307f83cb11e0182a6ca.xml,Romanticism,False,c minor,"Etudes, Opus 10
(1832)
 No. 12 - Revolutionary",4/4,[],,122.0,
927,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,308.86357147073375,../data/output/3138d62282e57b732b1beb8020e5a80da1183471.xml,Romanticism,False,A- major,"Grande Valse Brillante, Opus 18
(1831)
 Grande Valse Brillante",4/4,[],,208.0,
928,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,539.7319961976071,../data/output/33aa6d0e4a9e6f616781afe12a048f2021d33bd8.xml,Romanticism,False,g minor,"Ballade G minor, Opus 23
(1835)
 Ballade",4/4,[],,69.0,
929,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,409.00177163715557,../data/output/4432c640e29e44fbf450dc0454897257b23adbe9.xml,Classicism,False,c# minor,"Sonata No. 14 C# minor
(Moonlight)
, Opus 27/2
(1801)
 3. Movement",4/4,[],,167.0,
930,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,125.1193011410295,../data/output/445462f6e86f1b94049a7f47e60fbe08b3dd5f1c.xml,Romanticism,False,A- major,"Etudes, Opus 25
(1836)
 No. 1 - Harp etude",4/4,[],,84.0,
931,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,87.22926766505788,../data/output/eb328797fd3e9277226e596b1e84ba6992034981.xml,Romanticism,False,f minor,"Etudes, Opus 25
(1836)
 No. 2",4/4,[],,105.0,
932,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,101.974935713443,../data/output/7909a7f8b606bc019a1fd209c398e0a8fbf989a8.xml,Romanticism,False,F major,"Etudes, Opus 25
(1836)
 No. 3",4/4,[],,145.0,
933,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,245.26755394793656,../data/output/64a1b2f7fcf5ee7dab95adb2322b1711dba1152c.xml,Classicism,False,C major,"Sonata No. 21 C major
(Waldstein)
, Opus 53
(1804)
 2. Movement",4/4,[],,20.0,
934,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,619.8067687644029,../data/output/f56789ba43c82708287faf76a5b338571da7af64.xml,Classicism,False,C major,"Sonata No. 21 C major
(Waldstein)
, Opus 53
(1804)
 1. Movement",4/4,[],,160.0,
935,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,582.4254471719021,../data/output/af7b096ec9ec1dfddd65a5e5cc0c1f095d1a8583.xml,Classicism,False,C major,"Sonata No. 21 C major
(Waldstein)
, Opus 53
(1804)
 3. Movement",4/4,[],,92.0,
936,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,367.31509658225707,../data/output/e713fe2591cbbba9edaee87663d8b34c51200205.xml,Classicism,False,C# major,"Sonata No. 23 F minor
(Appassionata)
, Opus 57
(1804)
 2. Movement",4/4,[],,42.0,
937,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,558.9897072486721,../data/output/d9c608f322fff4bfbb1d7d657b1a0bf53267df3a.xml,Classicism,False,f minor,"Sonata No. 23 F minor
(Appassionata)
, Opus 57
(1804)
 1. Movement",4/4,[],,166.0,
938,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,342.816502848748,../data/output/f5d4e1bd23edbcceecac637c705c7ec05b8f7b09.xml,Classicism,False,E- major,"Sonata No. 26 Eb major
(Les Adieux)
, Opus 81a
(1809)
 1. Movement",4/4,[],,36.0,
939,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,80.86485826616183,../data/output/fcaa3643c2759df4ee8fe0e8298dc5360ae924c3.xml,Romanticism,False,a minor,"Etudes, Opus 25
(1836)
 No. 4",4/4,[],,198.0,
940,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,291.4579834836661,../data/output/5ee8227da2498ec02d562bf93464c2f0429da975.xml,Romanticism,False,c# minor,"2 Nocturnes, Opus 27
(1835)
 No. 1",4/4,[],,54.0,
941,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,472.8979432293795,../data/output/6d6577f870538e61c4e941903fe15108f9f19ca1.xml,Classicism,False,f minor,"Sonata No. 23 F minor
(Appassionata)
, Opus 57
(1804)
 3. Movement",4/4,[],,139.0,
942,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,187.97770506295737,../data/output/a34efc584c2b812798b7adb531d6ab49a24fe363.xml,Romanticism,False,a minor,"Etudes, Opus 25
(1836)
 No. 11 - Winter Wind",4/4,[],,74.0,
943,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,29.223970560959824,../data/output/df2555984e0b0ae3c18259591f70011d472780ff.xml,Romanticism,False,C major,"Préludes, Opus 28
(1838)
 No. 1",4/4,[],,69.0,
944,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,306.44903680552864,../data/output/857bab6577bc523803c99055ad9fef817e9c8664.xml,Romanticism,False,C# major,"2 Nocturnes, Opus 27
(1835)
 No. 2",4/4,[],,42.0,
945,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,136.88546681358602,../data/output/437244154337a9d39b33c5e0495a8042e6715904.xml,Romanticism,False,c minor,"Etudes, Opus 25
(1836)
 No. 12",4/4,[],,140.0,
946,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,293.8895246150734,../data/output/3804ddb9a8514619bea02e54daf3430a23cabf9f.xml,Classicism,False,e minor,"Sonata No. 27 E minor, Opus 90
(1814)
 1. Movement",4/4,[],,150.0,
947,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,167.00689084370106,../data/output/cbc47cc3b58797a3cf5b57a807672c273a801e9c.xml,Classicism,False,a minor,"For Elise
(1810)
 For Elise",4/4,[],,69.0,
948,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,182.5829858763142,../data/output/ec514722624988c26570c8667f969c0420b29ee8.xml,Classicism,True,c minor,"Sonata No. 26 Eb major
(Les Adieux)
, Opus 81a
(1809)
 2. Movement",4/4,[],,56.0,
949,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,140.04077367029706,../data/output/7f6e4d8ce2fdac6d4734161fc99305626f0d835a.xml,Classicism,False,B- major,"Sonata No. 29 Bb major
(Hammerklavier)
, Opus 106
(1818)
 2. Movement",4/4,[],,120.0,
950,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,302.95993001983487,../data/output/6f87e4839858043998d3c494963b6221bd539d47.xml,Classicism,False,E- major,"Sonata No. 26 Eb major
(Les Adieux)
, Opus 81a
(1809)
 3. Movement",4/4,[],,120.0,
951,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,492.76572950640104,../data/output/6287102b675e0183e79ce99b8ec07425ae04cb87.xml,Classicism,False,E major,"Sonata No. 27 E minor, Opus 90
(1814)
 2. Movement",4/4,[],,71.0,
952,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,112.25227400743331,../data/output/3e36cd74496573f3044341ac1c154ca12d77d253.xml,Romanticism,False,a minor,"Préludes, Opus 28
(1838)
 No. 2",4/4,[],,53.0,
953,"Beethoven, 
 Ludwig van",http://www.piano-midi.de/beeth.htm,590.6306339535031,../data/output/9d113738d78eae52c4c4fbb88c17b30cc35bcca2.xml,Classicism,False,B- major,"Sonata No. 29 Bb major
(Hammerklavier)
, Opus 106
(1818)
 1. Movement",4/4,[],,138.0,
954,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,51.26540797448209,../data/output/2372c974ea03095ed2208abe3458ec46f5dd9a65.xml,Romanticism,False,G major,"Préludes, Opus 28
(1838)
 No. 3",4/4,[],,160.0,
955,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,30.677072459908967,../data/output/34971d7978d724947f4ce653626ac1e206eec75f.xml,Romanticism,False,D major,"Préludes, Opus 28
(1838)
 No. 5",4/4,[],,105.0,
956,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,37.56800875699346,../data/output/32e1364aaeab65f53602f4ff48a7aa1c56d2a211.xml,Romanticism,False,A major,"Préludes, Opus 28
(1838)
 No. 7",4/4,[],,101.0,
957,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,101.01328870218471,../data/output/317df0e79e9f1f93c0d3d96db9095f6b3451a99f.xml,Romanticism,False,e minor,"Préludes, Opus 28
(1838)
 No. 4",4/4,[],,190.0,
958,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,96.4525429515214,../data/output/c8558145302c88b58097744df815497a1372f7cf.xml,Romanticism,False,b minor,"Préludes, Opus 28
(1838)
 No. 6",4/4,[],,47.0,
959,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,87.22232622371185,../data/output/dcecf0b363928e0230e0b2a4d43970701020cf03.xml,Romanticism,False,f# minor,"Préludes, Opus 28
(1838)
 No. 8",4/4,[],,90.0,
960,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,86.63850144163237,../data/output/28c40819ef1debbca2f83cf03d25209cf345bcf6.xml,Romanticism,False,e minor,"Préludes, Opus 28
(1838)
 No. 9",4/4,[],,35.0,
961,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,23.520807528853936,../data/output/5279c590cf974c26f7121a467cb99f5af7e96a4b.xml,Romanticism,False,c# minor,"Préludes, Opus 28
(1838)
 No. 10",4/4,[],,160.0,
962,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,155.01524877258652,../data/output/40b569967e2568be89b0c7253f03802ad95b9a32.xml,Romanticism,False,F# major,"Préludes, Opus 28
(1838)
 No. 13",4/4,[],,86.0,
963,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,57.34020023222502,../data/output/124082a743544da7def03f9c8d830ad4a66dd1ca.xml,Romanticism,False,g# minor,"Préludes, Opus 28
(1838)
 No. 12",4/4,[],,130.0,
964,"Chopin, 
 Frédéric",http://www.piano-midi.de/chopin.htm,28.414025292253417,../data/output/cf8371150e2d28ac07a47791348f080c7da4af3f.xml,Romanticism,False,e- minor,"Préludes, Opus 28
(1838)
 No. 14",4/4,[],,156.0,
